,Unnamed: 0,Class,FL_B,FL_A,VS,FL_B_3,FL_A_3,FL_B_12,FL_A_12,Container Type,Recyclable fraction,FL_C,FL_C_3,FL_C_12
3792,3792,0,91.4,51.2,6.0,68.9,52.6,77.1,67.3,7,0,-40.2,-16.300000000000004,-9.799999999999995
3793,3793,1,71.0,62.6,5.0,54.9,35.6,56.9,38.7,7,2,-8.399999999999999,-19.3,-18.2
3794,3794,0,79.7,32.8,7.0,78.5,44.0,73.8,31.4,3,0,-46.900000000000006,-34.5,-42.4
3795,3795,0,82.7,42.5,6.0,98.8,61.4,68.6,23.6,5,2,-40.2,-37.4,-44.99999999999999
3796,3796,1,51.2,32.4,3.0,78.1,36.8,77.8,30.5,1,0,-18.800000000000004,-41.3,-47.3
3797,3797,1,52.8,31.3,4.0,89.2,43.9,51.1,35.2,8,1,-21.5,-45.3,-15.9
3798,3798,0,89.4,59.5,6.0,90.6,62.7,33.2,27.6,6,2,-29.90000000000001,-27.89999999999999,-5.600000000000001
3799,3799,0,99.8,58.2,6.0,37.0,26.9,66.8,54.6,0,0,-41.6,-10.1,-12.199999999999996
3800,3800,1,59.0,38.1,1.0,99.9,50.3,52.2,31.8,7,1,-20.9,-49.60000000000001,-20.4
3801,3801,1,59.3,35.8,2.0,61.6,56.1,84.2,49.0,2,2,-23.5,-5.5,-35.2
3802,3802,1,76.9,62.8,5.0,64.4,59.0,37.3,22.9,13,2,-14.100000000000009,-5.400000000000006,-14.4
3803,3803,1,33.2,23.1,4.0,61.2,53.6,30.5,24.6,13,2,-10.1,-7.600000000000001,-5.899999999999999
3804,3804,1,39.3,24.9,2.0,71.5,34.4,50.3,36.6,8,0,-14.4,-37.1,-13.699999999999996
3805,3805,0,75.9,32.5,6.0,90.0,68.0,80.9,45.1,6,1,-43.400000000000006,-22.0,-35.800000000000004
3806,3806,0,77.2,47.0,6.0,79.8,30.2,59.0,35.8,13,0,-30.200000000000003,-49.6,-23.200000000000003
3807,3807,1,37.8,23.4,4.0,70.2,34.1,77.4,61.2,10,1,-14.4,-36.1,-16.200000000000003
3808,3808,1,32.0,20.6,2.0,70.3,38.8,70.9,62.3,1,1,-11.4,-31.5,-8.600000000000009
3809,3809,1,76.2,65.0,4.0,70.7,64.5,63.9,51.9,3,0,-11.200000000000005,-6.200000000000003,-12.0
3810,3810,0,73.9,44.8,7.0,74.1,30.4,38.2,28.0,5,0,-29.10000000000001,-43.7,-10.200000000000005
3811,3811,1,78.9,60.7,2.0,56.6,32.5,97.7,64.3,1,2,-18.200000000000003,-24.1,-33.400000000000006
3812,3812,1,31.4,20.5,2.0,61.9,56.5,60.6,53.5,10,1,-10.9,-5.399999999999999,-7.100000000000001
3813,3813,1,53.8,31.9,1.0,68.4,33.0,64.9,51.9,3,2,-21.9,-35.400000000000006,-13.000000000000009
3814,3814,1,55.6,35.4,5.0,93.3,63.3,63.1,52.5,7,2,-20.200000000000003,-30.0,-10.6
3815,3815,0,74.6,36.5,9.0,77.7,61.1,33.2,24.9,5,0,-38.1,-16.6,-8.300000000000004
3816,3816,0,89.1,41.3,6.0,81.8,46.5,62.6,57.4,4,2,-47.8,-35.3,-5.200000000000003
3817,3817,0,65.9,37.2,6.0,30.4,28.8,89.4,58.1,8,0,-28.700000000000003,-1.599999999999998,-31.300000000000004
3818,3818,0,97.2,50.1,6.0,74.4,62.8,72.9,35.6,12,2,-47.1,-11.600000000000009,-37.3
3819,3819,1,31.5,23.6,1.0,91.2,54.0,53.9,30.9,1,0,-7.899999999999999,-37.2,-23.0
3820,3820,1,38.3,24.0,2.0,35.2,28.3,65.1,20.0,10,2,-14.299999999999995,-6.900000000000002,-45.1
3821,3821,0,60.3,32.2,6.0,70.0,25.2,77.5,37.7,8,0,-28.099999999999994,-44.8,-39.8
3822,3822,0,81.5,49.0,6.0,50.0,35.4,71.0,65.5,8,2,-32.5,-14.6,-5.5
3823,3823,1,67.4,50.4,1.0,70.1,63.7,34.3,23.2,13,2,-17.000000000000007,-6.399999999999992,-11.099999999999998
3824,3824,1,58.9,31.2,4.0,71.8,61.5,62.2,28.9,1,1,-27.7,-10.299999999999995,-33.300000000000004
3825,3825,0,79.1,31.6,9.0,73.8,60.8,87.7,40.7,9,0,-47.49999999999999,-13.0,-47.0
3826,3826,0,86.0,40.6,9.0,74.6,47.6,52.7,30.3,6,0,-45.4,-26.999999999999996,-22.4
3827,3827,1,70.8,60.6,1.0,30.3,21.3,59.1,31.0,10,2,-10.199999999999996,-9.0,-28.1
3828,3828,1,57.4,34.6,3.0,76.0,31.0,83.8,59.8,3,1,-22.8,-45.0,-24.0
3829,3829,0,90.5,62.7,9.0,76.9,66.9,33.4,26.3,1,0,-27.8,-10.0,-7.099999999999998
3830,3830,1,77.8,62.0,1.0,31.1,24.9,54.0,32.3,8,0,-15.799999999999995,-6.200000000000003,-21.700000000000003
3831,3831,0,63.5,34.5,7.0,52.0,31.7,91.4,51.9,5,1,-29.0,-20.3,-39.50000000000001
3832,3832,1,34.2,25.2,4.0,69.7,38.6,33.0,21.7,1,2,-9.000000000000004,-31.1,-11.3
3833,3833,0,70.9,38.3,9.0,84.3,40.7,50.4,38.1,8,2,-32.60000000000001,-43.6,-12.299999999999995
3834,3834,1,30.5,27.8,3.0,77.6,40.2,73.1,62.6,0,2,-2.6999999999999997,-37.39999999999999,-10.499999999999991
3835,3835,1,61.5,54.6,4.0,76.0,44.8,84.5,50.8,0,2,-6.899999999999999,-31.200000000000003,-33.7
3836,3836,1,74.0,60.3,3.0,71.5,65.2,60.8,28.0,13,0,-13.700000000000005,-6.299999999999997,-32.8
3837,3837,0,63.9,34.9,6.0,91.6,68.6,76.7,63.7,12,1,-29.0,-23.0,-13.0
3838,3838,0,66.8,35.2,8.0,75.4,60.9,87.8,40.6,1,1,-31.599999999999994,-14.500000000000009,-47.2
3839,3839,1,61.9,55.5,5.0,81.3,45.4,97.7,68.8,7,2,-6.399999999999999,-35.9,-28.90000000000001
3840,3840,0,94.3,66.6,8.0,82.2,40.5,95.1,59.3,2,2,-27.700000000000003,-41.7,-35.8
3841,3841,1,61.4,50.4,3.0,88.7,50.8,30.1,24.7,13,0,-11.0,-37.900000000000006,-5.400000000000002
3842,3842,0,69.5,20.0,8.0,63.1,53.2,73.6,63.7,4,2,-49.5,-9.9,-9.899999999999991
3843,3843,1,52.4,35.6,1.0,32.5,22.7,71.4,33.4,5,1,-16.799999999999997,-9.8,-38.00000000000001
3844,3844,1,78.5,68.2,4.0,85.7,45.6,79.3,67.4,13,2,-10.299999999999995,-40.1,-11.899999999999991
3845,3845,1,56.8,35.8,1.0,83.2,53.5,82.8,42.1,9,2,-21.0,-29.700000000000003,-40.7
3846,3846,1,78.0,66.3,3.0,68.0,37.5,93.6,65.7,0,2,-11.700000000000005,-30.5,-27.89999999999999
3847,3847,0,82.8,45.5,7.0,77.9,32.7,39.1,28.9,10,2,-37.3,-45.2,-10.200000000000005
3848,3848,1,64.7,55.6,4.0,73.2,31.7,77.0,48.0,6,0,-9.1,-41.5,-29.0
3849,3849,0,78.7,47.2,7.0,58.3,35.1,66.5,36.8,2,1,-31.5,-23.2,-29.700000000000003
3850,3850,1,70.0,51.1,5.0,38.4,25.2,87.0,57.0,9,2,-18.9,-13.2,-30.0
3851,3851,1,53.1,33.0,2.0,64.4,32.9,33.0,22.8,10,1,-20.1,-31.500000000000007,-10.2
3852,3852,0,98.0,63.0,6.0,84.6,47.8,70.0,62.4,7,0,-35.0,-36.8,-7.600000000000001
3853,3853,0,84.9,59.1,9.0,90.7,64.6,70.6,67.4,12,2,-25.800000000000004,-26.10000000000001,-3.1999999999999886
3854,3854,0,67.2,22.1,9.0,96.1,65.1,91.9,51.7,6,0,-45.1,-31.0,-40.2
3855,3855,1,34.5,21.2,1.0,90.9,50.1,81.7,47.2,12,2,-13.3,-40.8,-34.5
3856,3856,0,61.1,20.2,8.0,66.9,22.1,52.9,36.2,3,1,-40.900000000000006,-44.8,-16.699999999999996
3857,3857,1,30.5,22.4,3.0,39.4,20.9,93.4,64.9,13,0,-8.100000000000001,-18.5,-28.5
3858,3858,1,33.1,27.3,3.0,67.3,56.9,73.8,34.7,5,0,-5.800000000000001,-10.4,-39.1
3859,3859,0,72.3,38.2,6.0,99.8,64.0,39.5,26.7,0,2,-34.099999999999994,-35.8,-12.8
3860,3860,1,36.0,21.3,4.0,80.1,47.9,68.9,39.9,10,0,-14.7,-32.2,-29.000000000000007
3861,3861,1,70.7,63.2,4.0,79.9,62.0,95.7,60.6,5,0,-7.5,-17.900000000000006,-35.1
3862,3862,0,85.6,49.2,6.0,98.8,51.7,55.0,37.4,5,1,-36.39999999999999,-47.1,-17.6
3863,3863,0,67.7,20.3,8.0,94.6,62.4,70.4,48.7,12,1,-47.400000000000006,-32.2,-21.700000000000003
3864,3864,0,65.3,33.3,6.0,61.0,58.9,96.6,54.5,1,0,-32.0,-2.1000000000000014,-42.1
3865,3865,0,70.4,31.1,8.0,33.0,21.0,33.6,24.2,13,0,-39.3,-12.0,-9.400000000000002
3866,3866,1,37.3,23.2,5.0,74.9,42.2,81.0,53.8,12,2,-14.099999999999998,-32.7,-27.200000000000003
3867,3867,0,96.6,53.4,8.0,69.6,22.2,69.3,56.0,13,1,-43.2,-47.39999999999999,-13.299999999999995
3868,3868,1,32.3,22.0,3.0,67.1,51.0,50.7,30.8,10,0,-10.299999999999995,-16.099999999999994,-19.9
3869,3869,1,36.8,27.7,1.0,69.3,56.8,71.4,60.9,5,1,-9.099999999999998,-12.5,-10.500000000000009
3870,3870,1,72.2,65.7,4.0,81.6,55.0,52.5,37.1,0,0,-6.5,-26.599999999999994,-15.4
3871,3871,0,73.4,31.2,7.0,90.7,56.8,62.7,23.3,3,2,-42.2,-33.900000000000006,-39.400000000000006
3872,3872,0,77.7,47.7,9.0,57.5,37.5,75.2,41.0,1,1,-30.0,-20.0,-34.2
3873,3873,0,62.2,22.8,7.0,65.5,33.3,64.0,51.3,4,0,-39.400000000000006,-32.2,-12.700000000000005
3874,3874,1,31.0,28.6,1.0,78.5,62.6,61.6,53.0,13,2,-2.3999999999999986,-15.9,-8.600000000000001
3875,3875,1,62.5,50.9,5.0,61.5,58.5,72.5,65.3,4,1,-11.6,-3.0,-7.200000000000003
3876,3876,0,64.5,38.9,9.0,91.7,50.8,99.5,60.9,13,0,-25.6,-40.900000000000006,-38.6
3877,3877,0,81.3,51.0,6.0,68.4,50.7,87.7,56.0,12,0,-30.3,-17.700000000000003,-31.700000000000003
3878,3878,1,78.1,68.5,5.0,54.6,32.5,78.0,36.2,11,0,-9.599999999999994,-22.1,-41.8
3879,3879,1,70.3,60.9,2.0,39.4,26.5,75.6,34.4,13,2,-9.4,-12.9,-41.2
3880,3880,1,69.2,52.9,4.0,66.7,29.6,34.3,23.2,13,0,-16.300000000000004,-37.1,-11.099999999999998
3881,3881,0,79.0,48.8,6.0,89.1,40.9,54.3,33.7,8,1,-30.200000000000003,-48.2,-20.599999999999994
3882,3882,0,91.5,52.0,6.0,35.6,22.8,35.7,26.6,1,2,-39.5,-12.8,-9.1
3883,3883,0,72.1,34.3,7.0,71.4,61.4,64.9,21.7,11,0,-37.8,-10.000000000000009,-43.2
3884,3884,0,69.4,31.6,7.0,53.4,31.4,62.6,27.2,4,1,-37.8,-22.0,-35.400000000000006
3885,3885,0,88.9,42.1,9.0,72.5,32.4,94.3,56.7,8,0,-46.8,-40.1,-37.6
3886,3886,0,87.1,52.5,8.0,54.1,37.6,71.1,63.2,8,2,-34.599999999999994,-16.5,-7.899999999999991
3887,3887,0,72.4,30.1,9.0,62.6,24.5,99.0,63.1,7,2,-42.3,-38.1,-35.9
3888,3888,1,69.8,52.8,5.0,31.6,25.3,83.8,58.7,10,2,-17.0,-6.300000000000001,-25.099999999999994
3889,3889,0,68.4,25.8,6.0,60.3,53.7,82.9,43.7,5,1,-42.60000000000001,-6.599999999999994,-39.2
3890,3890,1,58.3,37.2,1.0,35.7,21.9,69.9,58.3,10,0,-21.099999999999994,-13.800000000000004,-11.600000000000009
3891,3891,0,61.9,22.7,7.0,72.3,35.9,76.7,48.9,7,0,-39.2,-36.4,-27.800000000000004
3892,3892,0,69.7,37.6,6.0,34.2,21.7,90.6,69.0,9,2,-32.1,-12.500000000000004,-21.599999999999994
3893,3893,0,76.0,32.1,6.0,91.8,59.7,55.8,31.8,10,0,-43.9,-32.099999999999994,-24.0
3894,3894,1,61.2,55.6,2.0,64.1,38.4,80.6,44.1,7,0,-5.600000000000001,-25.7,-36.49999999999999
3895,3895,0,68.1,38.4,8.0,62.1,24.5,30.7,22.9,13,0,-29.7,-37.6,-7.800000000000001
3896,3896,0,89.3,40.2,8.0,86.2,41.1,65.7,53.2,0,2,-49.1,-45.1,-12.5
3897,3897,1,57.8,32.7,5.0,83.4,55.5,73.8,61.4,0,1,-25.099999999999994,-27.90000000000001,-12.4
3898,3898,0,77.1,46.8,6.0,73.3,45.3,76.0,61.1,6,1,-30.3,-28.0,-14.9
3899,3899,0,81.3,44.2,7.0,66.6,52.6,99.7,51.5,12,2,-37.1,-13.999999999999991,-48.2
3900,3900,0,99.3,55.5,7.0,79.3,48.0,34.5,24.8,0,1,-43.8,-31.3,-9.7
3901,3901,1,36.7,23.9,5.0,67.6,56.3,70.1,39.3,1,1,-12.800000000000004,-11.299999999999995,-30.8
3902,3902,1,77.7,66.1,2.0,69.2,52.1,74.7,61.6,0,2,-11.600000000000009,-17.1,-13.1
3903,3903,1,32.6,24.5,5.0,95.5,52.8,60.3,51.0,8,0,-8.100000000000001,-42.7,-9.299999999999995
3904,3904,0,73.2,46.7,6.0,83.7,43.0,63.1,39.7,0,0,-26.5,-40.7,-23.4
3905,3905,1,67.5,52.4,3.0,50.3,32.6,64.0,38.3,0,2,-15.1,-17.699999999999996,-25.700000000000003
3906,3906,1,78.3,64.2,4.0,63.4,54.5,64.0,56.2,8,1,-14.099999999999994,-8.899999999999999,-7.799999999999997
3907,3907,1,55.2,30.6,4.0,91.3,54.8,74.7,60.1,7,2,-24.6,-36.5,-14.6
3908,3908,1,66.9,56.7,3.0,50.7,34.2,96.0,53.3,6,1,-10.200000000000005,-16.5,-42.7
3909,3909,0,87.4,40.5,8.0,79.6,41.6,50.5,38.2,8,0,-46.900000000000006,-37.99999999999999,-12.299999999999995
3910,3910,0,69.0,20.3,8.0,88.1,54.1,85.9,42.6,6,2,-48.7,-33.99999999999999,-43.3
3911,3911,0,90.6,50.3,7.0,74.0,40.9,77.5,41.6,8,0,-40.3,-33.1,-35.9
3912,3912,0,79.8,37.3,6.0,79.2,66.8,80.9,50.6,2,0,-42.5,-12.400000000000006,-30.300000000000004
3913,3913,1,75.8,62.5,2.0,83.0,45.9,52.8,36.1,13,0,-13.299999999999995,-37.1,-16.699999999999996
3914,3914,0,66.9,31.8,8.0,56.4,37.2,61.6,24.7,11,0,-35.10000000000001,-19.2,-36.900000000000006
3915,3915,0,75.1,44.2,6.0,34.1,22.5,96.2,64.0,3,1,-30.89999999999999,-11.6,-32.2
3916,3916,0,81.4,40.4,6.0,78.3,35.3,71.6,36.3,10,0,-41.00000000000001,-43.0,-35.3
3917,3917,0,82.6,43.3,9.0,75.8,60.6,58.4,34.5,9,2,-39.3,-15.199999999999996,-23.9
3918,3918,1,33.0,28.2,1.0,89.7,56.3,68.8,52.2,5,2,-4.800000000000001,-33.400000000000006,-16.599999999999994
3919,3919,0,69.0,34.1,9.0,62.2,56.7,32.6,25.1,2,2,-34.9,-5.5,-7.5
3920,3920,1,74.7,60.7,2.0,63.7,37.1,70.5,66.7,13,0,-14.0,-26.6,-3.799999999999997
3921,3921,1,52.6,35.2,2.0,74.2,63.5,75.9,60.5,1,2,-17.4,-10.700000000000005,-15.400000000000006
3922,3922,1,54.9,33.4,3.0,51.5,34.6,66.3,39.5,11,0,-21.5,-16.9,-26.8
3923,3923,1,63.4,57.7,1.0,67.6,21.9,69.7,51.8,2,1,-5.699999999999996,-45.7,-17.900000000000006
3924,3924,0,61.5,23.9,9.0,60.9,35.9,76.0,46.5,13,2,-37.6,-25.0,-29.5
3925,3925,1,32.5,22.1,3.0,93.4,66.8,35.3,25.6,4,1,-10.4,-26.60000000000001,-9.699999999999996
3926,3926,0,88.7,59.2,7.0,53.7,31.3,66.9,37.7,4,2,-29.5,-22.4,-29.200000000000003
3927,3927,0,84.6,53.9,8.0,79.9,30.7,67.9,35.4,11,0,-30.7,-49.2,-32.50000000000001
3928,3928,0,80.3,44.6,6.0,69.3,24.2,71.5,35.9,13,1,-35.7,-45.1,-35.6
3929,3929,1,57.8,32.4,4.0,52.2,37.0,76.6,67.7,7,0,-25.4,-15.200000000000005,-8.899999999999991
3930,3930,0,88.2,41.5,8.0,38.0,28.0,79.0,68.8,4,1,-46.7,-10.0,-10.200000000000005
3931,3931,0,67.4,32.0,6.0,62.5,33.1,89.3,57.2,11,0,-35.400000000000006,-29.4,-32.099999999999994
3932,3932,0,83.6,44.0,9.0,77.9,35.5,95.7,54.2,3,0,-39.6,-42.400000000000006,-41.5
3933,3933,1,71.0,62.1,5.0,91.5,54.2,80.8,57.3,7,0,-8.899999999999999,-37.3,-23.5
3934,3934,0,87.5,42.5,9.0,50.2,34.3,31.5,26.2,11,2,-45.0,-15.900000000000006,-5.300000000000001
3935,3935,1,65.4,54.0,3.0,72.3,65.1,90.8,50.2,4,0,-11.400000000000006,-7.200000000000003,-40.6
3936,3936,0,79.4,49.5,7.0,39.6,23.6,74.7,64.1,1,0,-29.90000000000001,-16.0,-10.600000000000009
3937,3937,0,73.8,41.7,6.0,98.2,50.2,92.5,58.2,0,2,-32.099999999999994,-48.0,-34.3
3938,3938,0,64.2,31.7,8.0,61.2,31.4,85.8,58.6,0,1,-32.5,-29.800000000000004,-27.2
3939,3939,1,64.0,56.4,4.0,64.6,39.7,73.6,31.6,3,2,-7.600000000000001,-24.89999999999999,-41.99999999999999
3940,3940,0,89.3,54.4,6.0,60.5,24.3,73.4,45.4,12,2,-34.9,-36.2,-28.000000000000007
3941,3941,1,32.7,20.9,4.0,54.6,31.8,93.2,58.5,1,1,-11.800000000000004,-22.8,-34.7
3942,3942,0,93.8,69.6,8.0,93.5,52.0,71.4,48.3,5,2,-24.200000000000003,-41.5,-23.10000000000001
3943,3943,1,74.4,67.9,2.0,65.2,28.9,63.3,26.0,6,2,-6.5,-36.3,-37.3
3944,3944,1,53.6,30.1,1.0,51.7,36.1,74.6,33.6,13,2,-23.5,-15.6,-40.99999999999999
3945,3945,0,60.0,35.3,7.0,68.5,53.0,51.8,38.3,7,1,-24.700000000000003,-15.5,-13.5
3946,3946,1,79.8,63.8,3.0,30.1,23.1,64.6,53.7,13,2,-16.0,-7.0,-10.899999999999991
3947,3947,0,90.6,60.6,6.0,60.0,21.1,34.8,26.7,3,1,-29.999999999999996,-38.9,-8.099999999999998
3948,3948,0,91.2,55.3,7.0,74.1,36.3,63.7,35.5,9,1,-35.900000000000006,-37.8,-28.200000000000003
3949,3949,1,77.4,64.2,4.0,92.3,51.1,62.3,52.3,9,1,-13.200000000000005,-41.2,-10.0
3950,3950,0,60.3,21.6,6.0,38.8,26.0,76.8,65.2,8,1,-38.7,-12.799999999999995,-11.599999999999994
3951,3951,0,64.3,24.1,8.0,80.1,51.2,63.9,56.6,11,2,-40.2,-28.89999999999999,-7.299999999999997
3952,3952,1,55.8,36.0,3.0,73.0,34.0,53.6,33.1,6,2,-19.8,-39.0,-20.5
3953,3953,0,77.8,42.0,7.0,59.3,35.4,61.2,50.6,7,2,-35.8,-23.9,-10.6
3954,3954,1,70.1,67.2,5.0,60.8,34.4,79.9,66.7,7,2,-2.8999999999999915,-26.4,-13.200000000000005
3955,3955,1,71.4,64.8,2.0,93.4,53.9,38.9,24.6,12,0,-6.6000000000000085,-39.50000000000001,-14.299999999999995
3956,3956,1,78.2,69.0,1.0,85.8,42.5,34.6,24.4,3,0,-9.200000000000005,-43.3,-10.200000000000005
3957,3957,1,74.8,60.1,4.0,64.7,53.2,61.9,22.3,13,0,-14.699999999999996,-11.5,-39.6
3958,3958,1,31.4,27.0,5.0,73.4,63.4,63.7,50.9,11,0,-4.399999999999999,-10.000000000000009,-12.800000000000004
3959,3959,1,78.3,67.3,5.0,62.2,23.0,54.2,30.7,6,0,-11.0,-39.2,-23.500000000000004
3960,3960,1,72.0,61.2,1.0,65.9,38.9,80.4,46.0,9,1,-10.799999999999995,-27.000000000000007,-34.400000000000006
3961,3961,0,76.4,37.7,9.0,85.2,47.2,60.5,31.8,10,2,-38.7,-38.0,-28.7
3962,3962,0,78.2,33.0,8.0,67.4,23.5,73.2,38.9,10,0,-45.2,-43.900000000000006,-34.300000000000004
3963,3963,1,54.0,38.3,4.0,65.6,36.0,78.7,49.2,8,1,-15.700000000000005,-29.599999999999994,-29.5
3964,3964,1,76.1,62.1,3.0,61.0,57.2,60.0,53.1,5,1,-13.999999999999991,-3.799999999999997,-6.899999999999999
3965,3965,0,86.7,46.9,6.0,73.8,46.9,73.3,41.9,10,2,-39.8,-26.9,-31.4
3966,3966,1,74.6,67.5,4.0,61.4,50.2,73.1,60.8,2,2,-7.099999999999994,-11.199999999999996,-12.299999999999995
3967,3967,1,69.3,53.9,3.0,67.7,29.3,61.2,23.2,8,2,-15.4,-38.400000000000006,-38.0
3968,3968,1,52.1,32.1,4.0,33.5,24.5,80.0,60.7,5,1,-20.0,-9.0,-19.3
3969,3969,0,93.3,51.6,8.0,94.6,60.7,38.1,28.6,7,0,-41.7,-33.89999999999999,-9.5
3970,3970,0,95.3,54.3,7.0,84.1,52.9,71.5,38.4,6,2,-41.0,-31.2,-33.1
3971,3971,0,61.1,23.6,9.0,78.5,65.2,37.0,26.7,8,1,-37.5,-13.299999999999995,-10.3
3972,3972,1,68.9,55.3,2.0,63.7,33.2,30.8,25.9,6,2,-13.600000000000009,-30.5,-4.900000000000002
3973,3973,1,68.8,57.0,3.0,63.4,40.0,84.3,44.4,6,1,-11.799999999999995,-23.4,-39.9
3974,3974,1,60.1,51.8,1.0,60.1,31.6,83.4,43.5,1,0,-8.300000000000004,-28.5,-39.900000000000006
3975,3975,1,59.8,33.1,4.0,80.9,59.5,71.8,43.8,12,0,-26.7,-21.40000000000001,-28.0
3976,3976,0,89.9,57.6,6.0,74.9,50.0,75.7,34.5,10,0,-32.300000000000004,-24.90000000000001,-41.2
3977,3977,0,92.3,70.0,6.0,84.4,53.4,30.4,25.6,12,2,-22.3,-31.000000000000007,-4.799999999999997
3978,3978,0,95.8,65.2,9.0,62.5,24.4,69.7,26.9,1,1,-30.599999999999994,-38.1,-42.8
3979,3979,0,73.1,34.1,7.0,77.0,45.9,66.2,52.7,9,0,-38.99999999999999,-31.1,-13.5
3980,3980,1,37.1,22.7,4.0,76.5,65.9,72.7,31.1,7,0,-14.400000000000002,-10.599999999999994,-41.6
3981,3981,1,62.7,50.7,2.0,39.2,20.1,84.8,56.4,10,1,-12.0,-19.1,-28.4
3982,3982,0,60.0,23.3,9.0,71.9,63.2,62.4,58.2,2,2,-36.7,-8.700000000000003,-4.199999999999996
3983,3983,0,71.5,33.7,9.0,75.3,62.6,97.8,51.2,12,1,-37.8,-12.699999999999996,-46.6
3984,3984,1,39.2,27.4,3.0,68.3,51.7,64.8,50.0,9,0,-11.800000000000004,-16.599999999999994,-14.799999999999995
3985,3985,0,96.8,50.2,6.0,61.7,37.3,63.2,58.6,3,2,-46.6,-24.40000000000001,-4.600000000000001
3986,3986,1,58.2,31.6,4.0,96.2,52.1,63.3,57.9,9,0,-26.6,-44.1,-5.399999999999999
3987,3987,0,82.2,44.5,6.0,98.1,56.2,51.7,36.0,9,2,-37.7,-41.89999999999999,-15.700000000000005
3988,3988,0,74.0,37.9,6.0,52.4,33.5,61.3,56.3,2,1,-36.1,-18.9,-5.0
3989,3989,1,53.5,31.4,2.0,35.8,26.3,81.5,51.1,12,1,-22.1,-9.499999999999996,-30.4
3990,3990,0,96.1,54.1,9.0,73.5,43.4,79.3,31.9,0,0,-41.99999999999999,-30.1,-47.4
3991,3991,0,70.3,32.1,6.0,57.1,32.6,90.5,64.8,2,2,-38.2,-24.5,-25.700000000000003
3992,3992,0,70.1,33.2,8.0,83.4,42.8,74.2,61.9,3,1,-36.89999999999999,-40.60000000000001,-12.300000000000004
3993,3993,0,76.9,49.0,7.0,54.5,30.3,71.7,60.5,2,1,-27.90000000000001,-24.2,-11.200000000000005
3994,3994,1,52.1,38.4,5.0,58.4,38.3,92.0,52.4,6,1,-13.700000000000005,-20.1,-39.6
3995,3995,1,74.5,61.8,3.0,76.1,65.8,66.6,25.4,2,2,-12.700000000000005,-10.299999999999995,-41.2
3996,3996,0,62.0,36.2,7.0,76.7,36.4,87.2,49.1,1,1,-25.8,-40.3,-38.1
3997,3997,1,75.7,68.4,2.0,32.9,21.6,31.0,24.1,7,1,-7.299999999999997,-11.299999999999995,-6.899999999999999
3998,3998,1,75.9,60.6,2.0,84.5,41.8,72.0,31.3,7,1,-15.300000000000004,-42.7,-40.7
3999,3999,1,50.4,31.8,5.0,92.9,58.5,64.1,30.8,3,1,-18.6,-34.400000000000006,-33.3
4000,4000,0,78.0,60.1,2.0,70.8,68.4,77.2,62.0,0,0,-17.9,-2.3999999999999915,-15.200000000000005
4001,4001,1,69.9,20.4,6.0,61.9,21.8,66.1,28.5,8,2,-49.50000000000001,-40.1,-37.6
4002,4002,0,72.1,62.7,3.0,77.5,68.3,79.8,64.0,10,0,-9.399999999999991,-9.200000000000005,-15.799999999999995
4003,4003,1,83.0,42.3,6.0,89.2,41.9,81.9,41.2,8,1,-40.7,-47.3,-40.7
4004,4004,1,62.6,21.7,6.0,64.8,20.7,63.0,23.7,10,1,-40.900000000000006,-44.1,-39.3
4005,4005,1,86.4,40.7,9.0,81.3,58.2,80.1,52.6,13,1,-45.7,-23.099999999999994,-27.499999999999996
4006,4006,1,91.7,61.2,6.0,93.5,61.4,91.7,50.4,7,2,-30.5,-32.1,-41.3
4007,4007,0,35.3,22.5,4.0,31.2,25.0,36.3,24.9,4,2,-12.799999999999995,-6.199999999999999,-11.4
4008,4008,1,73.0,46.7,8.0,71.9,45.2,76.7,48.8,6,1,-26.3,-26.700000000000003,-27.90000000000001
4009,4009,1,82.4,43.9,6.0,87.6,48.5,87.3,40.2,1,0,-38.50000000000001,-39.1,-47.1
4010,4010,1,77.0,33.6,7.0,77.7,44.9,73.5,32.9,1,0,-43.4,-32.800000000000004,-40.6
4011,4011,1,77.8,49.1,9.0,72.2,46.0,79.8,33.0,2,2,-28.7,-26.200000000000003,-46.8
4012,4012,0,35.7,26.5,1.0,34.8,23.7,34.8,28.5,5,2,-9.200000000000005,-11.099999999999998,-6.299999999999997
4013,4013,1,79.7,45.0,6.0,70.6,31.0,80.0,48.0,6,1,-34.7,-39.6,-32.0
4014,4014,1,89.5,47.7,9.0,84.5,53.9,88.8,50.9,11,1,-41.8,-30.6,-37.9
4015,4015,1,76.4,32.1,9.0,74.5,40.1,74.6,42.7,4,1,-44.3,-34.4,-31.89999999999999
4016,4016,0,66.4,55.7,3.0,60.7,53.9,63.8,57.5,0,2,-10.700000000000005,-6.800000000000004,-6.299999999999997
4017,4017,1,98.5,52.2,6.0,93.4,61.1,99.7,69.7,9,1,-46.3,-32.300000000000004,-30.0
4018,4018,1,81.4,44.4,6.0,82.4,45.2,83.5,50.5,6,2,-37.00000000000001,-37.2,-33.0
4019,4019,0,57.4,33.0,5.0,54.1,37.9,58.8,35.0,6,0,-24.4,-16.200000000000003,-23.8
4020,4020,1,74.7,41.0,6.0,76.7,39.2,71.9,31.5,4,1,-33.7,-37.5,-40.400000000000006
4021,4021,1,83.3,50.4,7.0,85.9,56.0,80.3,58.8,0,2,-32.9,-29.90000000000001,-21.5
