,Class,FL_B,FL_A,VS,FL_B_3,FL_A_3,FL_B_12,FL_A_12,Container Type,Recyclable fraction,FL_C,FL_C_3,FL_C_12
4094,1,-0.012457039026775366,-1.7017428805657588,0.7693374401451565,61.6,25.9,60.5,22.8,11,0,-1.267932247951493,-35.7,-37.7
4095,1,-0.04615860994921903,-0.8683355319073915,0.36056357745833834,61.6,28.6,65.0,28.6,4,1,-0.6111795459529237,-33.0,-36.4
4096,0,0.14481695861129643,1.2689510557810022,-1.2745318732889344,74.8,62.1,70.4,63.4,10,1,0.8235725107208748,-12.699999999999996,-7.000000000000007
4097,1,1.520964437944426,0.9530627865314599,1.1781113028319747,90.1,51.8,93.8,54.5,13,1,-0.6515950968451429,-38.3,-39.3
4098,1,0.2683893853269245,-0.8481724508914634,0.7693374401451565,75.7,34.1,70.3,47.9,6,0,-0.8789325706138789,-41.6,-22.4
4099,0,-0.9336333109069109,-0.9019406669339386,-0.45698414791529796,59.3,30.8,53.6,33.2,12,0,0.16176786486077768,-28.499999999999996,-20.4
4100,1,-0.32700503430291894,-1.5269961784277142,1.1781113028319747,68.1,35.5,68.9,31.4,10,2,-0.8536728513062416,-32.599999999999994,-37.50000000000001
4101,0,-0.821294741165431,-1.022919153029508,-0.45698414791529796,52.5,32.5,53.7,34.7,2,0,-0.030206001877265794,-20.0,-19.0
4102,1,0.9143361613404343,-0.28360618244547225,0.7693374401451565,81.4,50.4,83.0,40.6,10,2,-1.0355428303212297,-31.000000000000007,-42.4
4103,0,-0.416875890096103,0.4422647341279443,-0.8657580106021161,61.0,58.4,61.2,57.9,3,0,0.7073778019057431,-2.6000000000000014,-3.3000000000000043
4104,1,1.2232672281295043,0.5901273282447517,0.36056357745833834,98.2,58.1,97.4,57.2,3,1,-0.6566470407066705,-40.1,-40.2
4105,0,-2.0177005089121924,-1.5606013134542613,-1.2745318732889344,37.0,22.6,36.1,22.3,0,2,0.6417025317058861,-14.399999999999999,-13.8
4106,1,0.9311869468016561,0.9463417595261504,0.36056357745833834,80.7,56.1,81.7,48.0,2,2,-0.12619293524628725,-24.6,-33.7
4107,0,-1.6357493717911606,-1.3858546113162165,-0.8657580106021161,32.4,23.3,38.9,21.9,7,2,0.429520889521733,-9.099999999999998,-17.0
4108,1,1.5827506513022405,0.5161960311863479,1.5868851655187928,94.8,62.4,92.7,50.4,1,2,-1.0355428303212302,-32.4,-42.300000000000004
4109,1,0.5885543090901426,-0.43146877656227955,1.1781113028319747,76.2,31.9,73.5,34.0,2,1,-0.8536728513062416,-44.300000000000004,-39.5
4110,0,-0.7875931702429869,-0.46507391158882666,-0.8657580106021161,53.3,34.7,51.9,31.7,9,2,0.3587936754603485,-18.599999999999994,-20.2
4111,1,0.32455867019766454,-0.7271939647958937,0.36056357745833834,79.6,49.4,73.7,30.5,11,2,-0.838517019721659,-30.199999999999996,-43.2
4112,0,-0.2652188209451053,0.3952175450907782,-1.6833057359757524,65.4,58.6,63.6,52.4,8,2,0.5356117106138095,-6.800000000000004,-11.200000000000003
4113,0,-1.8941280821965647,-1.5269961784277142,-0.45698414791529796,37.3,22.9,38.8,22.6,11,2,0.5558194860599195,-14.399999999999999,-16.199999999999996
4114,1,1.0210578025948407,-0.07525434528088079,0.36056357745833834,84.3,43.4,81.1,40.4,0,2,-0.9749195039829008,-40.9,-40.699999999999996
4115,1,1.5265813664315004,0.3414493290483031,1.1781113028319747,94.7,54.8,98.5,55.7,0,2,-1.1163739321056696,-39.900000000000006,-42.8
4116,0,-0.16411410817777347,0.3884965180854692,-0.45698414791529796,67.2,50.4,64.5,53.3,10,1,0.43962477724478827,-16.800000000000004,-11.200000000000003
4117,1,0.21783702894325904,-0.18279077736583105,1.5868851655187928,79.3,33.6,79.0,44.4,11,1,-0.3333226335689135,-45.699999999999996,-34.6
4118,1,1.3749242972805023,0.3145652210270655,0.36056357745833834,97.6,50.3,93.5,54.2,8,0,-1.0001792232905378,-47.3,-39.3
4119,1,0.5717035236289207,-0.2903272094507818,1.1781113028319747,76.5,36.1,78.8,47.5,1,0,-0.7324261986295827,-40.4,-31.299999999999997
4120,1,1.2288841566165787,0.6775006793137739,1.5868851655187928,92.4,60.8,99.8,54.9,2,1,-0.5960237143683415,-31.60000000000001,-44.9
4121,1,-0.2596018924580312,-1.6681377455392117,0.7693374401451565,60.3,32.5,64.3,24.7,10,1,-1.0203869987366476,-27.799999999999997,-39.599999999999994
4122,1,1.3973920112287985,1.5310711089880698,1.5868851655187928,99.8,56.5,90.0,64.5,8,1,-0.10598515980017785,-43.3,-25.5
4123,1,-0.14726332271655085,-0.5188421276313018,0.36056357745833834,66.7,28.2,62.9,35.0,9,2,-0.2575434756460016,-38.5,-27.9
4124,1,1.2513518705648743,1.0673202456217197,1.1781113028319747,93.8,52.4,92.9,52.6,11,0,-0.3232187458458584,-41.4,-40.300000000000004
4125,1,1.1109286583880242,-0.24328002041361615,1.5868851655187928,81.7,44.5,83.1,46.7,3,1,-1.1820492023055265,-37.2,-36.39999999999999
4126,1,-0.32138810581584526,-1.1170135311038398,0.7693374401451565,63.1,24.4,60.6,21.2,6,0,-0.5505562196145941,-38.7,-39.400000000000006
4127,1,1.380541225767576,0.6506165712925362,0.7693374401451565,97.0,69.3,99.5,69.6,3,1,-0.7526339740756921,-27.700000000000003,-29.900000000000006
4128,1,-0.4674282464797689,-0.9019406669339386,1.1781113028319747,64.1,35.3,65.6,37.1,7,0,-0.2575434756460016,-28.799999999999997,-28.499999999999993
4129,0,-0.905548668471541,-0.9825929909976515,-0.048210285228479824,54.0,33.6,54.7,37.6,4,2,0.07588481921481091,-20.4,-17.1
4130,0,-2.1300390786536725,-1.6412536375179743,-1.2745318732889344,34.3,23.2,30.7,20.0,3,1,0.6821180825981058,-11.099999999999998,-10.7
4131,1,-0.2652188209451053,-0.9489878559711045,0.36056357745833834,60.8,28.5,61.6,24.6,13,0,-0.4747770616916822,-32.3,-37.0
4132,1,-0.34385581976414115,-1.5471592594436425,1.1781113028319747,62.6,26.4,61.7,22.2,9,1,-0.8536728513062416,-36.2,-39.5
4133,1,-0.29892039186754893,-0.4381898035675891,0.36056357745833834,66.0,38.1,67.2,30.2,3,1,-0.060517665046430795,-27.9,-37.0
4134,0,-0.731423885372247,-0.6532626677374901,-1.6833057359757524,51.8,34.5,58.1,36.9,5,0,0.1668198087223052,-17.299999999999997,-21.200000000000003
4135,0,0.5829373806030689,1.040436137600482,-0.048210285228479824,72.1,61.0,71.0,63.3,4,0,0.25775479822979896,-11.099999999999994,-7.700000000000003
4136,1,0.004393746434446468,-0.8212883428702255,0.7693374401451565,67.8,21.6,61.5,26.5,7,2,-0.621283433675978,-46.199999999999996,-35.0
4137,1,0.1504338870983709,-0.6263785597162526,0.36056357745833834,79.6,31.7,75.7,30.8,2,0,-0.6061276020913962,-47.89999999999999,-44.900000000000006
4138,0,0.5436188811935507,1.1278094886695047,-0.048210285228479824,76.1,60.2,70.8,62.6,13,2,0.3587936754603485,-15.899999999999991,-8.199999999999996
4139,0,-0.557299102272953,-0.6734257487534187,-0.8657580106021161,53.2,33.1,51.2,30.2,13,0,-0.004946282569628679,-20.1,-21.000000000000004
4140,1,1.2345010851036524,0.5632432202235136,1.5868851655187928,92.9,50.7,95.2,58.1,12,1,-0.6869587038758356,-42.2,-37.1
4141,1,0.7121267358057707,0.28096008600051847,1.5868851655187928,85.3,51.1,84.4,55.5,6,0,-0.42930956693793515,-34.199999999999996,-28.900000000000006
4142,1,0.8637838049567688,0.4288226801173253,0.7693374401451565,80.1,45.4,89.4,43.7,6,0,-0.4545692862455728,-34.699999999999996,-45.7
4143,1,0.1953693149949627,-0.8481724508914634,1.5868851655187928,71.0,32.4,78.3,42.0,9,0,-0.8132573004140221,-38.6,-36.3
4144,1,0.49868345329695896,-0.9825929909976515,0.7693374401451565,72.5,33.9,78.0,40.3,8,0,-1.1871011461670542,-38.6,-37.7
4145,1,1.5771337228151658,1.168135650701361,0.36056357745833834,96.2,53.8,93.9,56.6,13,1,-0.540452331891539,-42.400000000000006,-37.300000000000004
4146,1,1.0884609444397286,-0.05509126426495226,0.36056357745833834,89.9,40.5,89.8,43.9,6,2,-1.0203869987366478,-49.400000000000006,-45.9
4147,1,0.4481310969132926,-0.9758719639923422,1.1781113028319747,78.4,31.2,70.7,35.4,12,2,-1.1365817075517795,-47.2,-35.300000000000004
4148,1,0.15605081558544456,0.28096008600051847,1.5868851655187928,74.0,39.9,75.8,38.8,9,1,0.07083287535328356,-34.1,-37.0
4149,1,0.13358310163714907,0.09277132985185457,1.1781113028319747,77.0,47.0,79.9,39.1,8,0,-0.0504137773233761,-30.0,-40.800000000000004
4150,0,-2.1525067926019683,-1.3589705032949788,-0.45698414791529796,32.7,25.3,31.5,26.4,1,1,0.9145075002283689,-7.400000000000002,-5.100000000000001
4151,1,0.03809531735689094,-1.2312709901941,1.5868851655187928,67.3,38.8,64.6,28.9,11,0,-0.9597636723983183,-28.5,-35.699999999999996
4152,0,-0.416875890096103,0.45570678813856336,-0.048210285228479824,63.2,52.5,65.0,50.5,10,2,0.7174816896287981,-10.700000000000003,-14.5
4153,0,0.29085709927522085,1.4705818659402845,-0.45698414791529796,71.9,67.7,74.2,65.3,11,0,0.8437802861669842,-4.200000000000003,-8.900000000000006
4154,1,0.10549845920177907,0.30112316701644654,0.7693374401451565,77.2,31.4,73.9,34.8,6,0,0.13145620169161248,-45.800000000000004,-39.10000000000001
4155,1,0.27400631381399904,-0.391142614530423,1.1781113028319747,73.0,32.0,71.4,44.8,5,2,-0.5404523318915394,-41.0,-26.60000000000001
4156,0,-0.3382388912770671,0.6170114362659892,-0.8657580106021161,63.6,58.1,66.8,56.5,8,1,0.7680011282440727,-5.5,-10.299999999999997
4157,0,-0.10232789481995902,0.6909427333243928,-0.048210285228479824,62.6,56.6,64.7,51.0,6,0,0.6113908685367214,-6.0,-13.700000000000003
4158,1,1.745641577427386,1.3496033798447153,0.36056357745833834,91.9,50.8,92.2,61.6,5,2,-0.5556081634761213,-41.10000000000001,-30.6
4159,0,0.5436188811935507,1.4907449469562126,-0.048210285228479824,75.7,69.0,75.8,61.0,9,1,0.6315986439828308,-6.700000000000003,-14.799999999999997
4160,0,-1.6526001572523825,-1.392575638321526,-0.048210285228479824,30.1,24.7,31.4,25.4,12,1,0.4396247772447877,-5.400000000000002,-6.0
4161,1,0.6447235939608825,0.04572414081468896,0.7693374401451565,78.7,42.2,72.7,30.4,5,0,-0.5455042757530666,-36.5,-42.300000000000004
4162,1,0.24030474289155454,-0.8011252618542973,1.1781113028319747,72.9,47.9,70.3,31.4,3,0,-0.8183092442755492,-25.000000000000007,-38.9
4163,1,-0.37194046219951116,-1.68830082655514,1.5868851655187928,67.9,21.1,63.5,34.6,4,2,-0.9345039530906807,-46.800000000000004,-28.9
4164,1,0.13920003012422275,-0.4717949385941362,0.7693374401451565,73.8,43.1,76.6,45.0,1,0,-0.47982900555320973,-30.699999999999996,-31.599999999999994
4165,0,-0.4112589616090289,0.37505446407485016,-1.6833057359757524,63.9,54.1,68.2,50.4,12,2,0.6518064194289409,-9.799999999999997,-17.800000000000004
4166,1,0.31332481322351635,-0.841451423886154,1.5868851655187928,79.2,42.7,75.7,43.8,0,2,-0.9142961776445708,-36.5,-31.900000000000006
4167,0,0.10549845920177907,1.4705818659402845,-0.048210285228479824,73.3,67.0,79.0,66.2,12,1,1.0104944335973902,-6.299999999999997,-12.799999999999997
4168,1,-0.05177553843629351,-1.0296401800348174,1.1781113028319747,69.2,28.1,69.6,37.2,7,0,-0.7273742547680547,-41.1,-32.39999999999999
4169,1,1.2569687990519487,0.7514319763721775,1.1781113028319747,96.4,56.8,96.1,63.7,1,2,-0.5657120511991767,-39.60000000000001,-32.39999999999999
4170,1,-0.07424325238458902,-0.7607990998224408,0.7693374401451565,63.7,23.5,63.2,27.7,7,0,-0.505088724860847,-40.2,-35.5
4171,1,0.6952759503445489,-0.13574358832866543,0.36056357745833834,80.8,51.9,82.1,41.3,12,0,-0.7273742547680555,-28.9,-40.8
4172,1,-0.3157711773287712,-0.6532626677374901,1.1781113028319747,63.5,21.4,69.5,30.8,2,2,-0.20702403703072667,-42.1,-38.7
4173,0,-0.11917868028118085,0.4288226801173253,-0.8657580106021161,61.6,54.3,61.5,55.0,9,2,0.4295208895217325,-7.300000000000004,-6.5
4174,1,0.6840420933704007,0.9396207325208409,0.36056357745833834,88.5,57.5,81.1,44.6,12,1,0.09104065079939297,-31.0,-36.49999999999999
4175,1,-0.16973103666484715,-0.989314018002961,0.7693374401451565,62.0,36.9,63.8,30.6,3,1,-0.5909717705068136,-25.1,-33.199999999999996
4176,1,1.3299888693839106,1.2219038667438364,0.36056357745833834,91.6,59.6,99.3,60.0,9,0,-0.27775125109211135,-31.999999999999993,-39.3
4177,0,-0.23151725002266083,0.5565221932182045,-0.8657580106021161,64.6,55.0,62.4,56.2,10,0,0.6265467001213036,-9.599999999999994,-6.199999999999996
4178,0,-0.03492475297507088,0.6775006793137739,-0.048210285228479824,65.9,51.6,65.6,51.4,4,1,0.5406636544753367,-14.300000000000004,-14.199999999999996
4179,1,1.6950892210437203,0.8724104624677468,1.1781113028319747,92.7,59.7,92.7,67.7,3,2,-0.8688286828908242,-33.0,-25.0
4180,0,-2.0794867222700066,-1.4127387193374543,-0.45698414791529796,32.8,20.9,36.6,25.0,12,0,0.8084166791362922,-11.899999999999999,-11.600000000000001
4181,1,-0.34947274825121527,-0.7204729377905842,0.7693374401451565,63.1,22.0,67.3,21.7,5,1,-0.22723181247683644,-41.1,-45.599999999999994
4182,1,0.5604696666547726,-0.5255631546366113,0.36056357745833834,78.1,35.7,73.9,43.6,0,2,-0.8991403460599886,-42.39999999999999,-30.300000000000004
4183,0,-1.9165957961448605,-1.6009274754861176,-0.8657580106021161,34.7,24.6,32.5,21.5,1,0,0.5204558790292273,-10.100000000000001,-11.0
4184,0,-0.32700503430291894,0.5766852742341326,-1.2745318732889344,66.2,57.6,65.8,51.7,4,1,0.7275855773518528,-8.600000000000001,-14.099999999999994
4185,0,-0.05177553843629351,0.8388053274411997,-1.2745318732889344,63.3,56.1,66.2,58.8,6,1,0.6770661387365786,-7.199999999999996,-7.400000000000006
4186,1,-0.24836803548388345,-1.184223801156934,0.36056357745833834,62.6,20.2,69.8,36.6,0,1,-0.6667509284297255,-42.400000000000006,-33.199999999999996
4187,1,-0.22590032153558715,-1.5337172054330235,1.1781113028319747,63.9,25.7,67.1,28.8,12,1,-0.9496597846752632,-38.2,-38.3
4188,1,0.7065098073186963,0.72454786835094,0.36056357745833834,82.6,43.9,89.0,41.9,5,0,-0.0908293282155949,-38.699999999999996,-47.1
4189,1,0.08303074525348277,-0.1559066693445935,1.1781113028319747,70.1,33.0,73.2,38.6,0,0,-0.19186820544614444,-37.099999999999994,-34.6
4190,0,-0.40002510463488117,0.5834063012394421,-1.6833057359757524,66.3,51.2,68.1,50.8,5,1,0.7983127914132375,-15.099999999999994,-17.299999999999997
4191,1,-0.478662103453917,-0.5054000736206833,1.1781113028319747,63.6,20.0,67.6,32.7,8,2,0.05062509990717344,-43.6,-34.89999999999999
4192,1,0.09426460222763092,-0.17606975036052203,0.7693374401451565,74.8,41.4,77.5,39.0,7,0,-0.2171279247537821,-33.4,-38.5
4193,1,-0.11917868028118085,-1.150618666130387,1.1781113028319747,67.7,27.2,62.9,37.6,3,0,-0.7576859179372203,-40.5,-25.299999999999997
4194,0,-0.821294741165431,-0.646541640732181,-1.2745318732889344,52.0,33.0,50.5,35.6,9,0,0.2527028543682718,-19.0,-14.899999999999999
4195,0,0.1785185295337409,1.29583516380224,-0.048210285228479824,72.0,60.6,74.4,60.2,6,2,0.8134686229978197,-11.399999999999999,-14.200000000000003
4196,0,0.3357925271718127,1.0269940835898637,-0.8657580106021161,75.8,65.4,73.0,61.9,6,0,0.4699364404139527,-10.399999999999991,-11.100000000000001
4197,0,-1.8379587973258247,-1.1438976391250777,-1.2745318732889344,31.7,20.3,37.7,23.0,0,1,0.79326084755171,-11.399999999999999,-14.700000000000003
4198,1,0.7739129491635843,-0.1559066693445935,0.7693374401451565,89.7,51.2,87.4,58.5,11,1,-0.8132573004140217,-38.5,-28.900000000000006
4199,0,-0.9111655969586151,-0.4516318575782076,-1.6833057359757524,50.9,35.9,52.0,32.8,3,2,0.4800403281370078,-15.0,-19.200000000000003
4200,1,0.8413160910084725,0.5296380851969665,1.5868851655187928,87.9,56.2,83.8,42.6,4,2,-0.35858235287655077,-31.700000000000003,-41.199999999999996
4201,0,0.5997881660642908,1.0001099755686256,-1.2745318732889344,78.3,67.8,70.8,67.3,4,2,0.2122873034760519,-10.5,-3.5
4202,0,-1.6188985863299385,-1.2312709901941,-1.6833057359757524,30.7,25.7,33.6,26.5,5,0,0.530559766752282,-5.0,-7.100000000000001
4203,1,-0.24275110699680896,-1.022919153029508,0.36056357745833834,61.7,24.5,70.0,34.8,10,1,-0.5505562196145941,-37.2,-35.2
4204,0,-0.4618113179926952,0.744710949366868,-0.45698414791529796,69.1,51.4,63.7,52.9,8,0,0.9751308265666986,-17.699999999999996,-10.800000000000004
4205,0,0.16166774407251905,1.2756720827863122,-0.048210285228479824,77.8,61.7,77.2,62.5,8,0,0.8134686229978197,-16.099999999999994,-14.700000000000003
4206,0,-1.8379587973258247,-1.1237345581091494,-1.6833057359757524,36.9,20.6,34.3,25.6,1,1,0.8084166791362924,-16.299999999999997,-8.699999999999996
4207,1,-0.018073967513849046,-1.3992966653268353,1.1781113028319747,61.4,20.9,60.7,37.8,5,0,-1.0355428303212302,-40.5,-22.900000000000006
4208,1,1.3749242972805023,0.6035693822553702,0.36056357745833834,93.4,58.5,97.6,51.7,8,0,-0.7829456372448572,-34.900000000000006,-45.89999999999999
4209,1,0.30770788473644267,0.012119005788141882,1.5868851655187928,71.3,35.1,74.0,34.8,12,2,-0.2676473633690563,-36.199999999999996,-39.2
4210,0,0.6391066654738089,1.5781182980252357,-0.45698414791529796,72.3,65.7,77.6,64.6,3,0,0.6113908685367214,-6.599999999999994,-13.0
4211,1,0.7682960206765107,0.9530627865314599,1.1781113028319747,89.8,44.4,84.4,42.8,1,0,0.025365380599536146,-45.4,-41.60000000000001
4212,1,1.4591782245866123,0.9194576515049129,0.7693374401451565,93.1,63.5,91.8,53.8,8,0,-0.6212834336759784,-29.599999999999994,-38.0
4213,0,-0.12479560876825532,0.7178268413456305,-0.8657580106021161,60.1,56.7,61.6,57.1,10,1,0.6518064194289414,-3.3999999999999986,-4.5
4214,1,-0.32700503430291894,-0.8952196399286291,1.1781113028319747,63.0,37.7,61.6,23.0,11,2,-0.37879012832266057,-25.299999999999997,-38.6
4215,1,1.380541225767576,0.4893119231651104,0.7693374401451565,97.7,58.0,93.0,63.9,6,0,-0.873880626752351,-39.7,-29.1
4216,1,1.4872628670219823,0.6102904092606797,0.7693374401451565,99.9,66.2,93.2,68.0,1,2,-0.8789325706138789,-33.7,-25.200000000000003
4217,0,0.3694940980942563,1.3832085148712623,-0.8657580106021161,73.2,67.1,71.6,68.3,8,1,0.7073778019057434,-6.1000000000000085,-3.299999999999997
4218,1,0.14481695861129643,-0.8347303968808445,1.5868851655187928,71.2,45.6,70.8,35.3,3,1,-0.7576859179372196,-25.6,-35.5
4219,0,-0.8606132405749488,-0.5726103436737774,-0.45698414791529796,55.2,34.1,50.0,35.5,8,1,0.3436378438757659,-21.1,-14.5
4220,0,-0.506746745889287,-1.0161981260241986,-0.048210285228479824,51.1,38.8,51.9,34.7,4,1,-0.308062914261276,-12.300000000000004,-17.199999999999996
4221,0,-0.24275110699680896,0.6304534902766077,-0.8657580106021161,60.4,51.5,60.9,54.3,8,1,0.6922219703211605,-8.899999999999999,-6.600000000000001
4222,1,-0.416875890096103,-1.298481260247194,0.7693374401451565,63.6,27.7,63.0,36.5,0,1,-0.6010756582298686,-35.900000000000006,-26.5
4223,0,0.5885543090901426,1.5713972710199258,-0.048210285228479824,74.6,66.3,78.4,60.1,9,1,0.6518064194289409,-8.299999999999997,-18.300000000000004
4224,0,-1.9952327949638966,-1.3589705032949788,-0.048210285228479824,34.0,21.4,31.7,28.1,5,0,0.7730530721056,-12.600000000000001,-3.599999999999998
4225,0,-2.1075713647053766,-1.3724125573055976,-0.8657580106021161,31.6,28.2,33.4,22.8,4,2,0.8639880616130944,-3.400000000000002,-10.599999999999998
4226,0,-0.9280163824198369,-0.989314018002961,-0.048210285228479824,55.7,36.7,56.8,31.8,10,0,0.09104065079939315,-19.0,-24.999999999999996
4227,1,0.5773204521159945,-0.8347303968808445,1.1781113028319747,72.5,39.6,74.4,49.5,6,0,-1.146685595274834,-32.9,-24.900000000000006
4228,1,0.4031956690167008,-0.6599836947427996,1.1781113028319747,74.6,43.6,71.8,31.0,8,2,-0.8587247951677691,-30.999999999999993,-40.8
4229,0,-2.1075713647053766,-1.45978590837462,-0.048210285228479824,31.9,26.9,33.1,21.5,10,1,0.7983127914132374,-5.0,-11.600000000000001
4230,1,-0.42249281858317705,-1.244713044204719,0.36056357745833834,61.0,35.0,64.1,31.1,6,2,-0.5556081634761216,-26.0,-32.99999999999999
4231,0,-2.1188052216795246,-1.4329018003533822,-1.2745318732889344,30.7,25.2,39.9,21.2,9,2,0.8286244545824022,-5.5,-18.7
4232,1,1.3580735118192804,0.6573375982978458,0.36056357745833834,90.3,50.2,94.4,55.3,7,0,-0.7273742547680552,-40.099999999999994,-39.10000000000001
4233,1,0.10549845920177907,-0.8078462888596069,0.36056357745833834,70.1,49.3,71.9,32.2,7,2,-0.7021145354604182,-20.799999999999997,-39.7
4234,1,0.07741381676640909,-1.621090556502046,0.36056357745833834,66.6,22.3,64.0,21.6,5,0,-1.2881400233976035,-44.3,-42.4
4235,0,-1.9896158664768224,-1.7084639075710684,-0.8657580106021161,33.0,20.3,38.2,22.0,3,1,0.5053000474446447,-12.7,-16.200000000000003
4236,0,-1.7480879415326407,-1.6614167185339026,-0.048210285228479824,35.2,25.1,38.9,24.9,6,1,0.3234300684296563,-10.100000000000001,-14.0
4237,0,-0.765125456294691,-0.43146877656227955,-0.45698414791529796,50.3,30.2,52.1,38.1,13,2,0.36384561932187603,-20.099999999999998,-14.0
4238,0,-0.0293078244879972,0.7379899223615585,-0.048210285228479824,68.8,54.5,60.6,52.2,13,2,0.5810792053675566,-14.299999999999997,-8.399999999999999
4239,1,0.4593649538874408,-1.036361207040127,0.36056357745833834,78.3,34.3,76.0,44.7,0,1,-1.1921530900285815,-44.0,-31.299999999999997
4240,0,-0.9223994539327628,-0.9624299099817233,-1.6833057359757524,54.7,33.4,54.3,34.5,9,0,0.10619648238397555,-21.300000000000004,-19.799999999999997
4241,1,0.5155342387581807,-0.9221037479498669,1.1781113028319747,78.5,42.5,76.1,31.4,10,1,-1.156789482997889,-36.0,-44.699999999999996
